기준_년분기_코드,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00~06_매출_건수,시간대_06~11_매출_건수,시간대_11~14_매출_건수,시간대_14~17_매출_건수,시간대_17~21_매출_건수,시간대_21~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20191,CS300001,슈퍼마켓,809912387715.0,58274410.0,577236308717.0,232676078998.0,115177175106.0,109615406441.0,111939617287.0,117787865808.0,122716244075.0,128894357797.0,103781721201.0,14011399689.0,73725251816.0,141101559090.0,194327016707.0,289371016699.0,97376143714.0,350409677686.0,410956633909.0,3042765027.0,79533700653.0,142917922029.0,203685623054.0,193080601736.0,139105699137.0,41842375.0,16432035.0,8240099.0,8188422.0,8290034.0,8465296.0,8658524.0,8882689.0,7549346.0,1124222.0,5011517.0,9433290.0,12025865.0,21724723.0,8954793.0,28409974.0,28952047.0,635583.0,10024146.0,12275299.0,13792202.0,12222252.0,8412527.0
20191,CS300022,화장품,884011547140.0,30951960.0,679234706714.0,204776840426.0,117271590802.0,125224933935.0,133899085099.0,161411045184.0,141428051694.0,115862899734.0,88913940692.0,5643240770.0,56076121908.0,188277206808.0,241179794308.0,306759815548.0,86075367798.0,228239990464.0,623032949014.0,10821352363.0,238216607526.0,208427168584.0,190407992621.0,134366073485.0,69033302789.0,21941699.0,9010261.0,3940385.0,4019094.0,4410324.0,4750148.0,4821748.0,4957578.0,4052683.0,97689.0,1200212.0,5561815.0,7424322.0,12864445.0,3803477.0,6981666.0,23838439.0,786327.0,13944310.0,7379027.0,4218914.0,3195512.0,1296036.0
20191,CS200031,세탁소,24808436590.0,1376778.0,19206920821.0,5601515769.0,3936164000.0,3550788866.0,4006031801.0,3885829690.0,3828106464.0,5291519044.0,309996725.0,32383804.0,3151903454.0,6038254113.0,7200717381.0,7887601420.0,497576418.0,10411761420.0,11834846026.0,78590153.0,2820728133.0,6069221336.0,6999230923.0,4442459531.0,1835868119.0,1046414.0,330364.0,217518.0,179284.0,235600.0,208038.0,205974.0,309038.0,21326.0,5837.0,179299.0,319949.0,379983.0,458212.0,33498.0,675130.0,655707.0,6328.0,218378.0,359725.0,384045.0,259152.0,103182.0
20191,CS300008,수산물판매,656205483369.0,10664032.0,385563597854.0,270641885515.0,68747813849.0,82734693573.0,69467963003.0,72528539560.0,92084587869.0,157113160661.0,113528724854.0,13639384478.0,79849679554.0,127562072872.0,168864337979.0,242404132808.0,23885875678.0,357037573575.0,229529071371.0,313617918.0,51317333672.0,119310810267.0,129947623039.0,141601747804.0,144075365869.0,6121361.0,4542671.0,1169372.0,1203209.0,1088129.0,1139626.0,1521025.0,2602520.0,1940151.0,173395.0,1068775.0,2138054.0,3134886.0,3820497.0,328425.0,5469478.0,4578681.0,7467.0,944673.0,1870897.0,2092512.0,2478354.0,2654270.0
20191,CS200002,외국어학원,82601337499.0,290303.0,70436260189.0,12165077310.0,13642393869.0,13806632699.0,14355435894.0,14923873801.0,13707923926.0,8098131992.0,4066945318.0,123752006.0,11451096365.0,14877683723.0,25883890593.0,26492422685.0,3772492127.0,35019483131.0,45885184197.0,338865454.0,4377377344.0,12323210688.0,44490905458.0,16494875849.0,2877870311.0,238923.0,51380.0,47640.0,44516.0,51681.0,52047.0,43039.0,35280.0,16100.0,245.0,36982.0,56602.0,83899.0,100580.0,11995.0,116520.0,170563.0,2814.0,34277.0,37163.0,144461.0,58604.0,9733.0
20191,CS200017,골프연습장,42715490170.0,874907.0,28666576105.0,14048914065.0,5589003450.0,5635099476.0,5648473223.0,5724893114.0,6069106842.0,7384478508.0,6664435557.0,2338810021.0,3979037499.0,6022182104.0,9050947441.0,13225064832.0,8099448273.0,28801400360.0,8524538837.0,9106303.0,954114265.0,6437338546.0,12994367237.0,11725801273.0,5205211562.0,546050.0,328857.0,95486.0,103739.0,110367.0,112831.0,123627.0,166579.0,162278.0,51424.0,70874.0,129791.0,181465.0,261749.0,179604.0,620846.0,135783.0,410.0,19962.0,132757.0,272689.0,242219.0,88598.0
20191,CS300029,애완동물,14627444635.0,539508.0,9366593812.0,5260850823.0,1743740756.0,1908902357.0,1691097716.0,1976263991.0,2046588992.0,2982807459.0,2278043364.0,15963953.0,489194658.0,2952404731.0,4400287674.0,5716628967.0,1052964652.0,5424800589.0,9112215680.0,89597237.0,2779469150.0,3199123358.0,3425030816.0,3196549363.0,1847020058.0,360585.0,178923.0,72410.0,66627.0,65639.0,76643.0,79266.0,100350.0,78573.0,623.0,18097.0,105494.0,164673.0,220385.0,30236.0,189700.0,347876.0,4412.0,101452.0,106767.0,121219.0,128677.0,75032.0
20191,CS300026,완구,29807476520.0,597756.0,16405754569.0,13401721951.0,2526812105.0,2572642480.0,3489750592.0,3873059313.0,3943490079.0,7548626313.0,5853095638.0,1749661.0,620847288.0,7027802261.0,10111679324.0,10962647322.0,1082750664.0,18051079006.0,10534311485.0,215784419.0,3838477809.0,11133021534.0,9385893039.0,1713738178.0,2298475513.0,304774.0,292982.0,46459.0,55435.0,64449.0,62196.0,76235.0,164828.0,128154.0,51.0,11720.0,121247.0,200753.0,232998.0,30987.0,344897.0,246574.0,6737.0,80150.0,240638.0,194552.0,26063.0,43330.0
20191,CS200037,노래방,89626643495.0,1796262.0,59468833898.0,30157809597.0,7765650726.0,12057273129.0,11962986796.0,12842359151.0,14840564096.0,17821054934.0,12336754663.0,44106306407.0,1899256664.0,470674131.0,1464874184.0,9321728281.0,32363803828.0,67643571339.0,13460355876.0,550136263.0,9820064082.0,15209797815.0,23663028973.0,22770429076.0,9087708807.0,1139826.0,656436.0,178216.0,221639.0,220853.0,233681.0,285437.0,368584.0,287852.0,581063.0,29567.0,41574.0,111761.0,381129.0,651168.0,1164884.0,581858.0,82469.0,676857.0,344532.0,268743.0,261336.0,112795.0
20191,CS100005,제과점,184714756584.0,19701306.0,132248240433.0,52466516151.0,22647599463.0,24481267761.0,27106198770.0,28722077724.0,29291096715.0,28302815124.0,24163701027.0,520919238.0,26505811265.0,41335441530.0,43592547493.0,56329831571.0,16430205487.0,68031906385.0,98297855965.0,1602108738.0,33884846800.0,42375372341.0,43801323084.0,28983257382.0,15682853962.0,14165069.0,5536237.0,2549009.0,2696531.0,2901001.0,2992439.0,3026089.0,2956383.0,2579854.0,46450.0,3289760.0,4128818.0,4391099.0,6014908.0,1830271.0,7323714.0,11627892.0,245848.0,4533466.0,4836295.0,4597249.0,3078118.0,1660678.0
20191,CS200028,미용실,196654907919.0,4752772.0,122216358737.0,74438549182.0,19376697874.0,19757016235.0,24706140533.0,26617399545.0,31759104550.0,46433429270.0,28005119912.0,341085942.0,3972150273.0,41663244741.0,63068229056.0,80609302865.0,7000895042.0,76708316081.0,118370310501.0,1563487364.0,37051466291.0,50162847649.0,49581453190.0,37821670145.0,18896769062.0,3007721.0,1745051.0,529121.0,481096.0,603956.0,650765.0,742783.0,1027701.0,717350.0,5741.0,152954.0,1085853.0,1460805.0,1937948.0,109471.0,2623146.0,2115533.0,69263.0,1007599.0,1097131.0,1187108.0,936419.0,441142.0
20191,CS300024,운동/경기용품,202856083754.0,1300494.0,137273357368.0,65582726386.0,21635288780.0,23783746286.0,29905120621.0,29856809377.0,32092392304.0,35690477545.0,29892248841.0,620026066.0,9369960986.0,49596764361.0,76759835214.0,62380456829.0,4129040298.0,124415909236.0,58633087609.0,1034160265.0,17140951930.0,36936567669.0,54790616083.0,43584876168.0,29561860044.0,779284.0,521210.0,126315.0,139562.0,157351.0,168666.0,187390.0,285001.0,236209.0,2542.0,71176.0,334686.0,488515.0,379442.0,24133.0,787443.0,465577.0,13998.0,171977.0,239067.0,322235.0,294649.0,211092.0
20191,CS200030,피부관리실,37585570800.0,200714.0,29298655221.0,8286915579.0,5282566486.0,5648095918.0,5676833825.0,6566480611.0,6124678381.0,6691948840.0,1594966739.0,545920416.0,1470412833.0,7474865055.0,11448605997.0,13714070449.0,2931696050.0,7788115077.0,28639164931.0,100242699.0,8185317284.0,10401577574.0,7392969734.0,6834838082.0,3512983282.0,152672.0,48042.0,27597.0,27712.0,30403.0,33409.0,33551.0,35502.0,12540.0,4196.0,8061.0,42509.0,57759.0,75127.0,13062.0,50175.0,145969.0,1040.0,55183.0,55432.0,36702.0,31923.0,15865.0
20191,CS300003,컴퓨터및주변장치판매,1367463150659.0,14736661.0,1099648525463.0,267814625196.0,209103371138.0,197499474622.0,232771697941.0,242741345569.0,217532636193.0,161826188413.0,105988436783.0,815773337.0,153054971206.0,356338286638.0,588634170155.0,265226105148.0,3393844175.0,633034788625.0,320657964505.0,4006377522.0,117919912009.0,164782629456.0,348280265440.0,234505887573.0,84197681118.0,11871215.0,2865446.0,2355717.0,2231736.0,2369114.0,2517634.0,2397014.0,1599245.0,1266201.0,222709.0,2230042.0,3980754.0,4374824.0,3142246.0,786086.0,6678996.0,6990585.0,839721.0,6229913.0,2107103.0,2121331.0,1733538.0,637978.0
20191,CS300031,가구,221715193234.0,473085.0,129622903500.0,92092289734.0,25740288784.0,22078205070.0,28588365978.0,25853765831.0,27362277837.0,52737448507.0,39354841227.0,1803214.0,15179756479.0,52722877923.0,89944777378.0,62913212653.0,952765587.0,99544047142.0,102246794191.0,13115804.0,9748315279.0,37358842113.0,62978750786.0,58153448525.0,33538368831.0,313859.0,159226.0,65402.0,57382.0,59992.0,67334.0,63749.0,87404.0,71822.0,19.0,34120.0,122823.0,184886.0,127811.0,3426.0,183779.0,254053.0,226.0,48567.0,102009.0,116750.0,102540.0,67745.0
20191,CS100001,한식음식점,2379968714935.0,75091119.0,1731401745787.0,648566969148.0,288950028973.0,325274241153.0,345334182635.0,373085196827.0,398758096199.0,370964427516.0,277602541632.0,125606222509.0,42650268968.0,558021730407.0,221511082454.0,944580716662.0,487598693935.0,1201710030353.0,730495790145.0,11501576310.0,362418216213.0,446256460028.0,450410753199.0,397270087336.0,264350158411.0,56374093.0,18717026.0,10059037.0,10638895.0,11294855.0,11979941.0,12401365.0,10444790.0,8272236.0,3290722.0,2319672.0,26539808.0,8942653.0,24270010.0,9728254.0,40031820.0,27901215.0,755364.0,15888572.0,15668185.0,14819281.0,12687230.0,8114410.0
20191,CS200007,치과의원,516449822982.0,3879126.0,448496560613.0,67953262369.0,88131034010.0,90562579931.0,88415905402.0,88437276421.0,92949764849.0,66324940605.0,1628321764.0,872385.0,61393227579.0,176002882552.0,166057035381.0,111546297485.0,1449507600.0,253241434702.0,260317126908.0,513054286.0,44953318146.0,77066312182.0,125780184659.0,137603686328.0,127641230389.0,3324646.0,554480.0,703241.0,648832.0,650042.0,640478.0,682053.0,541825.0,12655.0,85.0,602325.0,1208328.0,1315373.0,747742.0,5273.0,1896066.0,1975400.0,11957.0,462219.0,659573.0,989698.0,898133.0,849893.0
20191,CS200001,일반교습학원,476727711118.0,1646710.0,380628191505.0,96099519613.0,73198981826.0,71439518506.0,78602279461.0,79569081162.0,77818330550.0,62961759665.0,33137759948.0,554746774.0,36818522856.0,71437886101.0,136981277962.0,196988760621.0,33946516804.0,200614012851.0,272943674631.0,1192546388.0,5648691587.0,34476749018.0,313800785518.0,106546888114.0,11892026872.0,1321259.0,325451.0,246330.0,248957.0,268125.0,267321.0,290526.0,211792.0,113659.0,2141.0,195963.0,250026.0,456769.0,641217.0,100594.0,681371.0,959692.0,7673.0,40155.0,153669.0,1066238.0,336114.0,37208.0
20191,CS300019,의료기기,172301414151.0,588668.0,162694640421.0,9606773730.0,20521712061.0,36563837067.0,37715818199.0,34135440595.0,33757832499.0,7856147197.0,1750626533.0,332568640.0,24394132833.0,63645632931.0,65470500546.0,18233326451.0,225252750.0,107761241948.0,48678977457.0,83625976.0,2190911272.0,15965331567.0,45838510165.0,43976887121.0,48384953305.0,494687.0,93981.0,88135.0,93060.0,108654.0,102900.0,101938.0,62631.0,31350.0,2728.0,94579.0,200401.0,214671.0,74095.0,2194.0,305754.0,266100.0,612.0,28032.0,64781.0,119079.0,151065.0,208286.0
20191,CS300006,미곡판매,78933815438.0,1204173.0,65824341121.0,13109474317.0,11283490516.0,14136508360.0,12631646123.0,13782408263.0,13990287859.0,11139174518.0,1970299799.0,2955699350.0,22646471689.0,18711329614.0,22483190289.0,10866549350.0,1270575146.0,28759407669.0,39290932381.0,4927347.0,2612635506.0,5228473448.0,14579284350.0,22497608545.0,23127410859.0,954059.0,250114.0,195229.0,179083.0,171275.0,200285.0,208187.0,192993.0,57121.0,43211.0,283052.0,271212.0,386300.0,203617.0,16781.0,487279.0,611101.0,649.0,46110.0,101605.0,207330.0,347910.0,394778.0
20191,CS200003,예술학원,75787767127.0,339077.0,64595811688.0,11191955439.0,13188744492.0,11536931031.0,13290761512.0,13991197105.0,12588177548.0,8602384955.0,2589570484.0,22967815.0,2699974576.0,11561034051.0,27699267366.0,28919969518.0,4884553801.0,30350459082.0,44737033209.0,500795595.0,5961294385.0,13052436096.0,41282567598.0,11790613764.0,2499784855.0,300068.0,39009.0,63646.0,57934.0,58558.0,62315.0,57615.0,30765.0,8244.0,58.0,9063.0,55940.0,137159.0,124129.0,12728.0,135608.0,200994.0,1992.0,26100.0,79083.0,182261.0,36822.0,10353.0
20191,CS300009,청과상,427505795033.0,10384821.0,319140822145.0,108364972888.0,63461769802.0,54800512295.0,52694589594.0,73549963529.0,74633986925.0,70148685132.0,38216287756.0,4519294980.0,90284856933.0,123316661094.0,124699228870.0,76589894585.0,8095858571.0,178505176442.0,192207499615.0,129590626.0,8512391379.0,63534757319.0,63156394807.0,102036069768.0,133343472183.0,7303240.0,3081581.0,1431463.0,1429968.0,1352336.0,1555127.0,1534346.0,1854421.0,1227160.0,45347.0,1159713.0,2628744.0,3425198.0,2799824.0,325995.0,4107785.0,5857106.0,10905.0,418278.0,1411978.0,2111027.0,2540417.0,3472311.0
20191,CS300014,신발,152714552209.0,1558742.0,95862373090.0,56852179119.0,17970264416.0,18471865217.0,18357069538.0,19477599825.0,21585574094.0,34432371678.0,22419807441.0,667129267.0,5823984195.0,39030448407.0,49034195721.0,52455283920.0,5703510699.0,74154053570.0,69725662134.0,1966903915.0,35183322784.0,39271284054.0,24821830609.0,24294738786.0,18341635552.0,986197.0,572545.0,175790.0,190203.0,187524.0,199691.0,232989.0,328676.0,243869.0,1440.0,62123.0,353044.0,514316.0,552148.0,75671.0,695742.0,821974.0,26793.0,426610.0,352575.0,245619.0,264902.0,201223.0
20191,CS300027,섬유제품,39852172324.0,350630.0,29635882996.0,10216289328.0,4621063335.0,5581325078.0,5381811898.0,7488993853.0,6562688832.0,6821974690.0,3394314638.0,0.0,3815884121.0,11866003115.0,15820411155.0,8015638869.0,334235064.0,14057889032.0,21815791020.0,84622530.0,2244377337.0,6223217240.0,5840092119.0,9409398995.0,12071971834.0,259257.0,91373.0,45011.0,49131.0,47680.0,59445.0,57990.0,60355.0,31018.0,0.0,35407.0,92662.0,129684.0,88325.0,4552.0,125753.0,197110.0,2689.0,43362.0,63499.0,57496.0,81188.0,74626.0
20191,CS200032,가전제품수리,8578986024.0,125406.0,7152767437.0,1426218587.0,1597500874.0,1108449639.0,1495686674.0,1608348393.0,1342781857.0,1280688606.0,145529981.0,0.0,1842449325.0,2649538585.0,2885765514.0,1171880988.0,29351612.0,4676930522.0,3190457306.0,14519712.0,501070947.0,1377937460.0,2105087023.0,2339719359.0,1529053326.0,105103.0,20303.0,22933.0,17935.0,20674.0,23892.0,19669.0,18452.0,1851.0,0.0,20997.0,41703.0,46437.0,16183.0,86.0,65137.0,52380.0,310.0,8191.0,20317.0,29942.0,30851.0,27897.0
20191,CS300043,전자상거래업,180046206585.0,2663108.0,129686504072.0,50359702513.0,23532458047.0,19136803601.0,20658907202.0,36796124044.0,29562211178.0,30490946210.0,19868756303.0,2343096052.0,12347557851.0,38228380276.0,67897813456.0,48553071902.0,10676287048.0,73017345201.0,95647810790.0,955498370.0,26953734707.0,38124727187.0,45710848103.0,32486277001.0,24434092606.0,1717444.0,945664.0,295161.0,304984.0,331899.0,372462.0,412938.0,537247.0,408417.0,60985.0,175857.0,582771.0,850926.0,790072.0,202496.0,991140.0,1602283.0,51215.0,798002.0,670326.0,559442.0,352217.0,162225.0
20251,CS300002,편의점,962336453171.0,134383214.0,702343720122.0,259992733049.0,137875421381.0,127072201645.0,137387524935.0,141672140277.0,158336431884.0,139898299152.0,120094433897.0,83421237179.0,146164907551.0,146063176074.0,151645498747.0,275771971208.0,159269662412.0,570602630077.0,368643844404.0,10373393028.0,171599588887.0,275941879714.0,204273849394.0,176753335860.0,100304427540.0,99813405.0,34569809.0,19707953.0,18315152.0,19643554.0,20331768.0,21814978.0,18526238.0,16043571.0,10829041.0,25548040.0,22247460.0,20705242.0,34946681.0,20106750.0,82145684.0,50499068.0,2283941.0,27093247.0,39758016.0,26983199.0,23276304.0,13250034.0
20191,CS100002,중식음식점,179723947728.0,6131646.0,127506942064.0,52217005664.0,20367714726.0,24100045253.0,25704387267.0,27412679308.0,29922115510.0,27528540356.0,24688465308.0,4946352946.0,1431289534.0,55992924685.0,23392134184.0,69266000241.0,24695246138.0,87137783825.0,55264827062.0,934596177.0,29495329602.0,38077937558.0,34595894849.0,25443286628.0,13855566056.0,4420028.0,1711618.0,731717.0,838177.0,892283.0,952765.0,1005086.0,898075.0,813543.0,130224.0,83036.0,2478804.0,964352.0,2044506.0,430724.0,3311992.0,2221596.0,70539.0,1384615.0,1425464.0,1286859.0,899453.0,466676.0
20191,CS100008,분식전문점,223496747087.0,21490259.0,160697352063.0,62799395024.0,27714780938.0,30249383343.0,32246287853.0,34565563560.0,35921336369.0,34801711458.0,27997683566.0,8254205391.0,15188726985.0,61335038957.0,39476592695.0,74332534072.0,24909648987.0,98834306458.0,104216479671.0,4261181743.0,55252256248.0,50060038926.0,49715027536.0,30590720572.0,13172397685.0,15720976.0,5769283.0,2801826.0,2997274.0,3154812.0,3364015.0,3403049.0,3182931.0,2586352.0,593918.0,1818909.0,5938734.0,3899171.0,7169199.0,2070328.0,9739345.0,10923528.0,546786.0,6181596.0,5196638.0,4821801.0,2836993.0,1079008.0
20191,CS300021,문구,314052282563.0,11612146.0,277700904853.0,36351377710.0,49914843408.0,54246678030.0,55203116605.0,63953470857.0,54382795953.0,26857693340.0,9493684370.0,67789951.0,44489680572.0,92305346660.0,114268370917.0,60715213237.0,2205881226.0,85283340684.0,80198061896.0,2465915801.0,17262610239.0,25620040630.0,52810229795.0,44257484622.0,23064765510.0,9680658.0,1931488.0,1932070.0,1878782.0,1968737.0,2073254.0,1827815.0,1257969.0,673519.0,7935.0,1295820.0,3303491.0,3809624.0,3002352.0,192924.0,4214337.0,4922461.0,352564.0,1909186.0,1917334.0,2803223.0,1411592.0,742830.0
20191,CS100006,패스트푸드점,146279664728.0,13535951.0,99206662401.0,47073002327.0,16778051633.0,19046223515.0,20037260291.0,20803489412.0,22541637550.0,23945914381.0,23127087946.0,4259751054.0,7671882464.0,35713231357.0,26918615175.0,54093604778.0,17622579900.0,72127392463.0,63236645274.0,2770424626.0,43484933602.0,34147031476.0,29173742521.0,18969051016.0,6818854531.0,9486681.0,4049270.0,1673783.0,1838998.0,1915303.0,1991565.0,2067032.0,2097338.0,1951932.0,404130.0,1087605.0,3342693.0,2599620.0,4540187.0,1561716.0,6864115.0,6306539.0,371186.0,4739121.0,3221314.0,2569635.0,1642996.0,626420.0
20191,CS200006,일반의원,1104825275681.0,34788732.0,912463269202.0,192362006479.0,189019685294.0,165004069487.0,165377090191.0,187691217006.0,205371207224.0,183309037303.0,9052969176.0,126398480.0,226154566308.0,349896690615.0,341140976207.0,186079239171.0,1427404900.0,405794264537.0,696340381973.0,2969992975.0,154070067122.0,228460566494.0,260043939437.0,262919926197.0,193669128297.0,29267152.0,5521580.0,6535284.0,5062530.0,5406596.0,6090583.0,6172159.0,5223175.0,298405.0,493.0,8087582.0,9896312.0,11179009.0,5604208.0,21128.0,15641312.0,19122243.0,199102.0,3893153.0,7299472.0,8486310.0,7326687.0,7558822.0
20191,CS200019,PC방,72573043316.0,15419045.0,47312743993.0,25260299323.0,8802305359.0,9285466243.0,9115345247.0,9325158685.0,10784468459.0,12874364191.0,12385935132.0,13253398726.0,4394993723.0,6728981402.0,11707162894.0,21030319782.0,15458186789.0,60285883209.0,12250693083.0,4696255968.0,49516306121.0,11165605760.0,3652806860.0,2987247917.0,518353665.0,10118532.0,5300513.0,1883085.0,1999261.0,1949058.0,2000330.0,2286798.0,2695384.0,2605129.0,2642135.0,868952.0,1390213.0,2642406.0,4652612.0,3222727.0,12525923.0,2890210.0,1493007.0,10439680.0,1969041.0,759826.0,652139.0,102439.0
20191,CS300036,조명용품,391973643739.0,3724639.0,346978939355.0,44994704384.0,58784346468.0,62067904913.0,68263945423.0,80774743828.0,77087998723.0,34658340342.0,10336364042.0,1075145258.0,74619720412.0,106502148084.0,153685329418.0,55854559659.0,236740908.0,202419865336.0,92105976730.0,55247835.0,7429758561.0,41429067318.0,96419787032.0,96483461113.0,52717002007.0,3097461.0,627178.0,626766.0,564311.0,621589.0,642461.0,642334.0,500533.0,126645.0,44.0,689156.0,1080084.0,1324164.0,625589.0,5602.0,1996687.0,862948.0,5718.0,155251.0,457115.0,698126.0,843734.0,699998.0
20191,CS300035,인테리어,36108422553.0,633690.0,28169673924.0,7938748629.0,5513989541.0,5128192691.0,5442685358.0,6162129017.0,5922677317.0,6256982635.0,1681765994.0,30080123.0,6508973163.0,10402530493.0,11787106910.0,6979635248.0,400096616.0,15445106810.0,13841793096.0,107436325.0,2813126914.0,5057196293.0,6599092095.0,7529068035.0,7180980258.0,465923.0,167767.0,88825.0,81309.0,95262.0,98803.0,101724.0,113493.0,54274.0,687.0,97875.0,160988.0,213305.0,145310.0,15525.0,296991.0,250178.0,4204.0,91497.0,97532.0,106915.0,127092.0,119923.0
20191,CS200036,고시원,2335692764.0,30306.0,1541969692.0,793723072.0,264181606.0,387485719.0,272954961.0,241485381.0,375862025.0,443021045.0,350702027.0,639527891.0,344892109.0,421750961.0,155631725.0,514842285.0,259047793.0,1305242552.0,933753365.0,13594114.0,876641698.0,479589900.0,369582977.0,332967754.0,166619474.0,18020.0,12286.0,2810.0,3895.0,3553.0,2902.0,4860.0,6972.0,5314.0,11199.0,3460.0,3198.0,3799.0,3609.0,5041.0,23527.0,5550.0,430.0,10638.0,6060.0,3650.0,3285.0,5014.0
20192,CS200016,당구장,17278625151.0,900425.0,12225167549.0,5053457602.0,2419149175.0,2516362763.0,2411806343.0,2344842647.0,2533006621.0,2852083441.0,2201374161.0,2084463182.0,457220390.0,1162227111.0,2384660007.0,5959920682.0,5230133779.0,13301521296.0,3394508149.0,273046983.0,2924517665.0,3258914640.0,4296606144.0,4207966125.0,1734977886.0,613561.0,286864.0,113105.0,119203.0,119803.0,121622.0,139828.0,159457.0,127407.0,117044.0,14445.0,47149.0,108609.0,312945.0,300233.0,779464.0,106715.0,29368.0,168356.0,138622.0,217739.0,235252.0,96849.0
20192,CS200025,자동차수리,219390193637.0,1365776.0,180417699678.0,38972493959.0,36358609828.0,36770989223.0,36013700240.0,33917287502.0,37357112885.0,36838192672.0,2134301287.0,88074471.0,32625770789.0,57757606028.0,75832488686.0,52214616969.0,871636694.0,136634553456.0,51030149099.0,47072567.0,8050548367.0,36872804305.0,51064299372.0,52079765061.0,39553116557.0,1110285.0,255491.0,236870.0,220879.0,215092.0,206754.0,230690.0,234150.0,21341.0,800.0,253927.0,381294.0,454796.0,270634.0,4325.0,873743.0,314558.0,690.0,63808.0,241672.0,314218.0,311240.0,256740.0
20192,CS300020,서적,119539657156.0,2775762.0,95798240751.0,23741416405.0,22899337592.0,18358480656.0,18773411771.0,18302326082.0,17464684650.0,13918283283.0,9823133122.0,651942.0,10329322495.0,33480658006.0,41998351055.0,30699078472.0,3031595186.0,41844830328.0,51287488209.0,1909943863.0,11028313900.0,18530126475.0,28360942990.0,23601397138.0,9701594166.0,1986104.0,789658.0,418294.0,386712.0,377085.0,390838.0,413175.0,448029.0,341629.0,31.0,201324.0,657401.0,843306.0,944200.0,129500.0,1115105.0,1567829.0,149837.0,474012.0,485813.0,860738.0,523047.0,189497.0
20192,CS300006,미곡판매,82968389146.0,1307828.0,70496572325.0,12471816821.0,14366107359.0,14684358408.0,11234818175.0,16737767785.0,13473520598.0,10791800180.0,1680016641.0,4922077210.0,25309248032.0,15746257554.0,24145800102.0,11223112190.0,1621894058.0,31901358735.0,40996170886.0,14743361.0,2769154752.0,5669559359.0,14929397201.0,23272340007.0,26242005941.0,1075440.0,232388.0,216788.0,211967.0,208165.0,216069.0,222451.0,183159.0,49229.0,57666.0,319693.0,281839.0,379499.0,241251.0,27880.0,545552.0,657790.0,1552.0,53213.0,121307.0,218879.0,385061.0,423369.0
20192,CS300009,청과상,362639641596.0,10913842.0,280862979620.0,81776661976.0,40950808482.0,62696383850.0,56001149211.0,50308591963.0,70906046114.0,55734513275.0,26042148701.0,9678874216.0,84343175397.0,99533463961.0,95500284132.0,66219110921.0,7364732969.0,147637597431.0,187194768297.0,187608335.0,8840697775.0,61299408368.0,59864546365.0,87172737772.0,117467465373.0,7995292.0,2918550.0,1433062.0,1677082.0,1576019.0,1627830.0,1681299.0,1823850.0,1094700.0,56567.0,1413644.0,2681574.0,3247417.0,3126260.0,388380.0,4157839.0,6385825.0,14880.0,471402.0,1467149.0,2254155.0,2726337.0,3609788.0
20192,CS300004,핸드폰,82643814248.0,1807063.0,64556439746.0,18087374502.0,12656789014.0,12343494431.0,12441720687.0,13044179890.0,14070255724.0,10705711432.0,7381663070.0,147796963.0,4857065655.0,20909686408.0,29581454983.0,26143530026.0,1004280213.0,38355275670.0,33052745173.0,569085540.0,11142660774.0,15930084955.0,19482757679.0,15244315849.0,9040689833.0,1383490.0,423573.0,285747.0,250942.0,276628.0,278122.0,292051.0,275904.0,147669.0,2503.0,122120.0,454685.0,556880.0,633746.0,37129.0,948454.0,810242.0,45935.0,421749.0,329912.0,411891.0,381535.0,167985.0
20192,CS300008,수산물판매,543706143847.0,9125023.0,319145058032.0,224561085815.0,59723512453.0,55588487674.0,62149460738.0,62288034582.0,79395562585.0,134857578581.0,89703507234.0,10607993638.0,76676177688.0,105452927641.0,126069217882.0,202050484910.0,22849342088.0,286350366645.0,192012687311.0,302133443.0,41999094119.0,97668489965.0,99163723233.0,115922406272.0,123307206893.0,5399742.0,3725281.0,994635.0,947530.0,1063630.0,1056663.0,1337284.0,2188280.0,1537001.0,146448.0,1050583.0,1788319.0,2397192.0,3415690.0,326791.0,4572269.0,3951162.0,9616.0,777758.0,1610335.0,1707465.0,2093424.0,2324844.0
